pair_id,split,architecture,severity,gt_x,gt_y,raw_err,raw_rt,raw_score,dog_err,dog_rt,dog_score
p2_val-000104,p2_val,dram,1,716.9802,252.0811,484.3005789478782,3.4707302000024356,0.4186033010482788,313.98980137776766,3.4610433999914676,0.5702228546142578
p2_val-000105,p2_val,dram,0,867.6563,605.9331,676.4445808824992,3.452352799999062,0.692755937576294,96.73436000356855,3.4731249999895226,0.6205929517745972
p2_val-000106,p2_val,dram,3,910.8943,763.9851,561.511011463266,3.5250901999825146,0.5493853688240051,0.6251355852933214,3.4877517000131775,0.7798692584037781
p2_val-000107,p2_val,dram,2,94.0052,906.889,494.4404141532526,3.6300018999900203,0.5520981550216675,0.6376111981450843,3.499697399995057,0.6796252727508545
p2_val-000109,p2_val,finfet,1,467.1884,644.0272,0.1903533556310479,3.6315441000042483,0.7810270190238953,0.1903533556310479,3.425834499998018,0.8885912895202637
p2_val-000110,p2_val,finfet,3,317.8583,406.3958,263.2949481789007,3.3874465999833774,0.7298820614814758,0.4204004400568709,3.430174099979922,0.8844258189201355
p2_val-000112,p2_val,dram,0,409.8785,64.0779,343.4183190085526,3.449293799989391,0.8022196888923645,635.2437028658056,3.4980006999976467,0.7498525381088257
p2_val-000113,p2_val,dram,3,80.6524,329.0542,433.93535251624746,3.3881607000075746,0.3943400979042053,62.93539674459835,3.3829331999877468,0.6448782682418823
p2_val-000114,p2_val,dram,1,502.1175,514.4305,0.44624712884235596,3.3482770000118762,0.9009208679199219,0.44624712884235596,3.396417999989353,0.9226574897766113
p2_val-000116,p2_val,dram,2,607.8309,237.9175,0.1881516941193657,3.407758700021077,0.5976490378379822,62.83095416321485,3.5164758000173606,0.8524608612060547
p2_val-000117,p2_val,finfet,0,79.938,632.9513,0.07883964738635575,3.451813299994683,0.9219284653663635,836.0642770838197,3.5980540000018664,0.9618668556213379
p2_val-000119,p2_val,finfet,3,290.3417,778.8108,693.2849744192716,3.3686757999821566,0.6619182825088501,849.031367356666,3.436189000000013,0.8499124050140381
p2_val-000120,p2_val,finfet,1,836.3313,77.3994,773.3325661576978,3.396463399985805,0.7661940455436707,772.3325677970923,3.4268158999911975,0.8131220936775208
p2_val-000122,p2_val,finfet,0,65.0044,491.2676,479.81333831930937,3.366462000005413,0.8725371360778809,280.48663074934603,3.4095021999964956,0.8841401934623718
p2_val-000123,p2_val,finfet,3,238.291,496.9638,465.70999730673594,3.371854800003348,0.7539700269699097,497.7099331854248,3.4154517000133637,0.82744961977005
p2_val-000125,p2_val,finfet,0,276.1156,650.7145,295.7158224945193,3.4429782000079285,0.7374445796012878,295.714522595036,3.436506099998951,0.8034147620201111
p2_val-000126,p2_val,finfet,1,465.9231,878.57,462.8902260942761,3.3661852999939583,0.6166375875473022,394.2149008010859,3.465472299983958,0.5312947630882263
p2_val-000127,p2_val,finfet,0,595.4676,415.9582,0.45934409760002576,3.3495888999896124,0.7692812085151672,333.0453254393462,3.4492224999994505,0.781899631023407
p2_val-000128,p2_val,dram,1,337.1171,262.3057,0.3273605046428165,3.3634449999954086,0.7576878070831299,1.158173087236958,3.4116148999892175,0.8103383779525757
p2_val-000129,p2_val,dram,1,860.2833,450.8578,222.86149483419067,3.368546499987133,0.7719717025756836,0.3169853782117264,3.49912089999998,0.8734385967254639
p2_val-000130,p2_val,finfet,2,291.7124,480.7765,252.2876989986036,3.366445800027577,0.6226014494895935,322.4323996840423,3.4251131000055466,0.4102460443973541
p2_val-000131,p2_val,dram,2,726.3084,421.9963,759.3322785344042,3.3846345000201836,0.7729833722114563,808.5556013189507,3.488370000006398,0.7260476350784302
p2_val-000133,p2_val,dram,0,155.8184,837.4773,62.82021325855237,3.48751400000765,0.8835925459861755,62.82021325855237,3.511515000020154,0.928518533706665
p2_val-000134,p2_val,finfet,1,369.2531,636.5919,31.75323298846908,3.4503147000214085,0.7006751894950867,1.755507111919534,3.5949351000017487,0.8603490591049194
p2_val-000135,p2_val,dram,1,545.1724,750.7821,163.0985088900877,3.4581627000006847,0.70228111743927,124.78484444102178,3.4095109999761917,0.6748583316802979
p2_val-000136,p2_val,finfet,3,812.1677,874.6829,1040.7750707408877,3.366346299997531,0.5862935781478882,822.1645936646141,3.475349400017876,0.5701457262039185
p2_val-000139,p2_val,finfet,2,272.5665,852.3163,0.19536616902631543,3.4152374000113923,0.6185747981071472,1.3430442807294063,3.4272543999832124,0.760129988193512
p2_val-000140,p2_val,finfet,1,746.558,541.2399,0.6073845651644503,3.4675400000123773,0.6368401646614075,331.59216805589665,3.4960093999980018,0.5368715524673462
p2_val-000141,p2_val,finfet,1,67.2835,771.2917,525.1412223974994,3.402296100015519,0.8342788219451904,294.10096474024016,3.5140677000163123,0.8978047966957092
p2_val-000142,p2_val,dram,2,736.5675,51.8035,460.31473544576,3.4110816000029445,0.5104871392250061,672.8927794741893,3.517424599995138,0.6265772581100464
p2_val-000143,p2_val,finfet,1,76.8074,906.9514,588.8995614336285,3.4119765000068583,0.8826493620872498,747.8466395302717,3.4459879000205547,0.9454275965690613
p2_val-000144,p2_val,finfet,0,762.6781,451.0809,478.94046536539383,3.4431232000060845,0.6071881651878357,138.66891203301478,3.6118968999944627,0.6911717057228088
p2_val-000145,p2_val,dram,0,132.137,359.7113,124.86333375611113,3.3963497999939136,0.8114731907844543,0.7243733084535846,3.5774441999965347,0.8826457858085632
p2_val-000147,p2_val,finfet,0,641.7928,297.0565,383.0285447901892,3.4298102000029758,0.5655601620674133,537.8993544559149,3.7375313000229653,0.4951147437095642
p2_val-000149,p2_val,dram,1,391.4429,462.7984,198.8077657008649,3.3130062999844085,0.8918182849884033,138.94712340660385,3.382145399984438,0.9749396443367004
p2_val-000150,p2_val,dram,1,597.449,367.7708,0.5041166928400171,3.322195200016722,0.7230181694030762,0.8920390350203139,3.3918936000263784,0.8131675720214844
